,latitude,longitude,num_clinics_hospitals,num_touristic_attractions,num_museums,num_theatres,num_schools,num_universities,num_kindergartens,num_churches,num_shops,num_malls,num_restaurants,num_cinemas,num_fitness_centres,has_airport,has_train_station,has_subway,num_atms,num_banks,num_residential_buildings,num_offices,has_bus_station,lat_long,id,atm_group,address,address_rus,address_rus_full,federal_district,region,subregional_district,subregional_subdistrict,town,subtown_district,subtown_subdistrict,street,house,route,metro,airport,target,is_capital
1710,57.115407,65.545422,1,0,0,0,0,0,0,0,77,0,3,0,0,0,0,0,0,0,39,0,1,57.115407 65.545422,5638.0,5478.0,"d. 139, ul. mel'nikaite   tyumen g","улица мельникайте, 139, тюмень, россия, 625007","россия, тюмень, улица мельникайте, 139",уральский федеральный округ,тюменская область,городской округ тюмень,,тюмень,,,улица мельникайте,139,,,,-0.0394590559613304,0
1711,59.574613,30.127707,3,0,0,0,1,0,1,0,97,1,4,0,1,0,0,0,4,4,98,0,1,59.574613 30.127707,1190.0,1942.0,42d 25-oktyabrya av       gatchina,"проспект 25 октября, 42, гатчина, ленинградская область, россия, 188300","россия, ленинградская область, гатчина, проспект 25 октября, 42",северо-западный федеральный округ,ленинградская область,гатчинский муниципальный округ,,гатчина,,,проспект 25 октября,42,,,,-0.0258911579235612,0
1712,51.710588,39.164768,4,1,0,0,1,0,0,0,187,0,1,0,0,0,0,0,8,5,43,0,1,51.710588 39.164768,1194.0,1942.0,23b pobedy blvd           voronezh,"бульвар победы, 23, воронеж, россия, 394077","россия, воронеж, бульвар победы, 23",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,бульвар победы,23,,,,0.0390522717785747,0
1713,51.710588,39.164768,4,1,0,0,1,0,0,0,187,0,1,0,0,0,0,0,8,5,43,0,1,51.710588 39.164768,8182.0,5478.0,"d. 23 b, b-r pobedy       voronezh g","бульвар победы, 23, воронеж, россия, 394077","россия, воронеж, бульвар победы, 23",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,бульвар победы,23,,,,-0.0032443302931566,0
1714,60.04463,30.388865,0,0,0,0,0,0,0,0,94,0,3,0,0,0,0,0,8,2,51,0,1,60.04463 30.388865,1199.0,1942.0,74-2a prosvescheniya av.  s.-peterburg,"проспект просвещения, 74к2а, санкт-петербург, россия, 195297","россия, санкт-петербург, проспект просвещения, 74к2а",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,проспект просвещения,74к2а,,,,0.0042097966464818,0
1715,56.02435,92.782611,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,1,74,1,1,56.02435 92.782611,1225.0,1942.0,19 vysotnaya str          krasnoyarsk,"высотная улица, 19, красноярск, россия, 660062","россия, красноярск, высотная улица, 19",сибирский федеральный округ,красноярский край,городской округ красноярск,,красноярск,,,высотная улица,19,,,,0.0371140675976811,0
1716,51.518158,81.211511,2,0,0,0,2,0,0,0,103,0,2,0,3,0,0,0,1,3,111,4,0,51.518158 81.211511,1240.0,1942.0,58 lenina av.             rubtsovsk,"проспект ленина, 58, рубцовск, алтайский край, россия, 658210","россия, алтайский край, рубцовск, проспект ленина, 58",сибирский федеральный округ,алтайский край,городской округ рубцовск,,рубцовск,,,проспект ленина,58,,,,-0.0209400492287882,0
1717,51.518158,81.211511,2,0,0,0,2,0,0,0,103,0,2,0,3,0,0,0,1,3,111,4,0,51.518158 81.211511,6330.0,5478.0,"d. 58, pr-kt lenina       rubtsovsk g","проспект ленина, 58, рубцовск, алтайский край, россия, 658210","россия, алтайский край, рубцовск, проспект ленина, 58",сибирский федеральный округ,алтайский край,городской округ рубцовск,,рубцовск,,,проспект ленина,58,,,,-0.0611761013953162,0
1718,55.763326,37.657601,10,0,2,2,0,0,1,1,176,0,10,0,3,0,0,0,3,11,117,36,1,55.763326 37.657601,1246.0,1942.0,3 zemlyanoy val           moscow,"улица земляной вал, 3/1с6, москва, россия, 105064","россия, москва, улица земляной вал, 3/1с6",центральный федеральный округ,москва,,,москва,,,улица земляной вал,3/1с6,,,,-0.0324630317821517,1
1719,51.656495,39.190648,7,1,0,0,2,0,3,0,161,0,9,0,1,0,0,0,19,19,126,3,1,51.656495 39.190648,1249.0,1942.0,11 kirova str             voronezh,"улица кирова, 11, воронеж, россия, 394018","россия, воронеж, улица кирова, 11",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,улица кирова,11,,,,0.018050586163525,0
1720,51.656495,39.190648,7,1,0,0,2,0,3,0,161,0,9,0,1,0,0,0,19,19,126,3,1,51.656495 39.190648,767.0,1942.0,11 kirova str.            voronezh,"улица кирова, 11, воронеж, россия, 394018","россия, воронеж, улица кирова, 11",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,улица кирова,11,,,,-0.0050044371819416,0
1721,51.656495,39.190648,7,1,0,0,2,0,3,0,161,0,9,0,1,0,0,0,19,19,126,3,1,51.656495 39.190648,768.0,1942.0,11 kirova str.            voronezh,"улица кирова, 11, воронеж, россия, 394018","россия, воронеж, улица кирова, 11",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,улица кирова,11,,,,0.0338289576731189,0
1722,51.656495,39.190648,7,1,0,0,2,0,3,0,161,0,9,0,1,0,0,0,19,19,126,3,1,51.656495 39.190648,854.0,1942.0,11 kirova str.            voronezh,"улица кирова, 11, воронеж, россия, 394018","россия, воронеж, улица кирова, 11",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,улица кирова,11,,,,0.0297304778068438,0
1723,55.725595,37.449677,1,0,0,0,0,0,0,0,41,0,3,0,1,0,1,1,6,4,46,0,1,55.725595 37.449677,1279.0,1942.0,88 kutuzovskiy ave        moscow,"кутузовский проспект, 88, москва, россия, 121374","россия, москва, кутузовский проспект, 88",центральный федеральный округ,москва,,,москва,,,кутузовский проспект,88,,,,-0.0106696389192752,1
1724,53.210905,50.212069,1,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,1,1,89,1,1,53.210905 50.212069,1302.0,1942.0,16 dolotniy per.          samara,"долотная улица, 9, самара, россия, 443067","россия, самара, долотная улица, 7",приволжский федеральный округ,самарская область,городской округ самара,,самара,,,долотная улица,7,,,,0.0056435805474537,0
1725,53.371892,83.749503,0,0,1,0,0,0,0,0,45,0,1,0,1,0,0,0,1,5,68,8,1,53.371892 83.749503,1314.0,1942.0,155 lenina av.            barnaul,"проспект ленина, 155, барнаул, алтайский край, россия, 656011","россия, алтайский край, барнаул, проспект ленина, 155",сибирский федеральный округ,алтайский край,городской округ барнаул,,барнаул,,,проспект ленина,155,,,,-0.0297508696925273,0
1726,53.371892,83.749503,0,0,1,0,0,0,0,0,45,0,1,0,1,0,0,0,1,5,68,8,1,53.371892 83.749503,7358.0,5478.0,"d. 155, pr-kt lenina      barnaul g","проспект ленина, 155, барнаул, алтайский край, россия, 656011","россия, алтайский край, барнаул, проспект ленина, 155",сибирский федеральный округ,алтайский край,городской округ барнаул,,барнаул,,,проспект ленина,155,,,,-0.0592218032846602,0
1727,43.206825,132.151709,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,43.206825 132.151709,1318.0,1942.0,10 artekovskaya str       vladivostok,"артековская улица, 10, владивосток, приморский край, россия, 690108","россия, приморский край, владивосток, артековская улица, 10",дальневосточный федеральный округ,приморский край,владивостокский городской округ,,владивосток,,,артековская улица,10,,,,-0.051228972301198,0
1728,51.777567,55.143209,1,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,3,1,60,0,1,51.777567 55.143209,1321.0,1942.0,161 turkestanskaya        orenburg,"туркестанская улица, 161, оренбург, россия, 460021","россия, оренбург, туркестанская улица, 161",приволжский федеральный округ,оренбургская область,городской округ оренбург,,оренбург,,,туркестанская улица,161,,,,0.0396458960536687,0
1729,52.233695,104.302417,1,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,1,134,0,1,52.233695 104.302417,1329.0,1942.0,31 akademicheskaya        irkutsk,"академическая улица, 31, иркутск, россия, 664056","россия, иркутск, академическая улица, 31",сибирский федеральный округ,иркутская область,муниципальное образование иркутск,,иркутск,,,академическая улица,31,,,,-0.0291131009034913,0
1730,52.233695,104.302417,1,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,1,134,0,1,52.233695 104.302417,3965.0,8083.0,"akademicheskay, 31     irkutsk","академическая улица, 31, иркутск, россия, 664056","россия, иркутск, академическая улица, 31",сибирский федеральный округ,иркутская область,муниципальное образование иркутск,,иркутск,,,академическая улица,31,,,,0.1440016249022675,0
1731,51.702601,39.197718,3,0,0,0,0,0,2,0,43,0,2,0,0,0,0,0,4,3,263,1,1,51.702601 39.197718,1331.0,1942.0,72 shishkova str.         voronezh,"улица шишкова, 72, воронеж, россия, 394068","россия, воронеж, улица шишкова, 72",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,улица шишкова,72,,,,0.0251097184113607,0
1732,51.702601,39.197718,3,0,0,0,0,0,2,0,43,0,2,0,0,0,0,0,4,3,263,1,1,51.702601 39.197718,7104.0,5478.0,"d. 72, ul. shishkova      voronezh g","улица шишкова, 72, воронеж, россия, 394068","россия, воронеж, улица шишкова, 72",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,улица шишкова,72,,,,0.0178986265653603,0
1733,62.027094,129.726582,1,0,2,0,0,0,0,0,19,0,2,0,1,0,0,0,0,2,68,2,1,62.027094 129.726582,1341.0,1942.0,37 ordzhonikidze st       yakutsk,"улица орджоникидзе, 37, якутск, республика саха (якутия), россия, 677027","россия, республика саха (якутия), якутск, улица орджоникидзе, 37",дальневосточный федеральный округ,республика саха (якутия),городской округ якутск,,якутск,,,улица орджоникидзе,37,,,,0.0463936705368455,0
1734,54.899379,52.274017,0,0,1,0,0,0,1,0,62,1,2,0,1,0,0,0,8,2,2,0,1,54.899379 52.274017,1347.0,1942.0,100 lenina str.           almetevsk,"улица ленина, 100, альметьевск, республика татарстан, россия, 423457","россия, республика татарстан (татарстан), альметьевск, улица ленина, 100",приволжский федеральный округ,республика татарстан (татарстан),альметьевский район,муниципальное образование альметьевск,альметьевск,,,улица ленина,100,,,,0.0327875097811583,0
1735,54.899379,52.274017,0,0,1,0,0,0,1,0,62,1,2,0,1,0,0,0,8,2,2,0,1,54.899379 52.274017,1955.0,1022.0,abb 100 lenina            almetevsk,"улица ленина, 100, альметьевск, республика татарстан, россия, 423457","россия, республика татарстан (татарстан), альметьевск, улица ленина, 100",приволжский федеральный округ,республика татарстан (татарстан),альметьевский район,муниципальное образование альметьевск,альметьевск,,,улица ленина,100,,,,-0.060692078295555,0
1736,56.010201,37.48561,0,0,0,0,0,0,0,0,65,0,0,0,0,0,1,0,2,3,37,0,1,56.010201 37.48561,1367.0,1942.0,5a mayakovskogo           lobnya,"улица маяковского, 5ак5, лобня, московская область, россия","россия, московская область, лобня, улица маяковского, 5ак5",центральный федеральный округ,московская область,городской округ лобня,,лобня,,,улица маяковского,5ак5,,,,0.0562540807555008,0
1737,54.966463,82.852966,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,91,1,1,54.966463 82.852966,1391.0,1942.0,130a troleynaya str.      novosibirsk,"троллейная улица, 130а, новосибирск, россия, 630107","россия, новосибирск, троллейная улица, 130а",сибирский федеральный округ,новосибирская область,городской округ новосибирск,,новосибирск,,,троллейная улица,130а,,,,0.0242487302591409,0
1738,54.966463,82.852966,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,91,1,1,54.966463 82.852966,1467.0,1942.0,130a trolleynaya str.     novosibirsk,"троллейная улица, 130а, новосибирск, россия, 630107","россия, новосибирск, троллейная улица, 130а",сибирский федеральный округ,новосибирская область,городской округ новосибирск,,новосибирск,,,троллейная улица,130а,,,,0.0319460641222775,0
1739,55.059198,82.938917,0,0,0,0,0,0,1,0,81,0,2,0,1,0,0,0,3,2,68,1,1,55.059198 82.938917,1392.0,1942.0,46 ippodromskaya str.     novosibirsk,"ипподромская улица, 46, новосибирск, россия, 630111","россия, новосибирск, ипподромская улица, 46",сибирский федеральный округ,новосибирская область,городской округ новосибирск,,новосибирск,,,ипподромская улица,46,,,,0.0466269712931151,0
1740,59.807052,30.162229,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,1,59.807052 30.162229,1398.0,1942.0,159 tallinskoe h/w.       s.peterburg,"таллинское шоссе, 159, санкт-петербург, россия","россия, санкт-петербург, таллинское шоссе, 159",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,таллинское шоссе,159,,,,0.0713898432455831,0
1741,59.945864,30.215706,1,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1,0,28,0,1,59.945864 30.215706,1403.0,1942.0,21k korablestroiteley     s.-peterburg,"улица кораблестроителей, 21к1, санкт-петербург, россия, 199226","россия, санкт-петербург, улица кораблестроителей, 21к1",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,улица кораблестроителей,21к1,,,,-0.04520781953213,0
1742,59.870014,30.379325,2,0,0,0,0,0,0,0,156,0,2,0,1,0,1,1,13,5,56,0,1,59.870014 30.379325,1406.0,1942.0,3a bely kuny str.         s.-peterburg,"улица белы куна, 3, санкт-петербург, россия, 192242","россия, санкт-петербург, улица белы куна, 3",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,улица белы куна,3,,,,-0.0272695045878122,0
1743,55.709459,37.681676,1,0,0,1,0,0,0,0,84,0,4,0,2,0,1,1,1,1,48,12,1,55.709459 37.681676,1410.0,1942.0,10a yuzhnaya str          moscow,"южнопортовая улица, 10, москва, россия, 115193","россия, москва, южнопортовая улица, 10",центральный федеральный округ,москва,,,москва,,,южнопортовая улица,10,,,,0.0192472642556838,1
1744,51.742425,36.133511,0,0,0,0,1,0,0,2,73,0,0,0,1,0,0,0,13,5,38,0,1,51.742425 36.133511,1424.0,1942.0,9a druzhby ave            kursk,"проспект дружбы, 9а, центральный округ, курск, россия, 305040","россия, курск, проспект дружбы, 9а",центральный федеральный округ,курская область,городской округ курск,,курск,,,проспект дружбы,9а,,,,-0.0507718645492417,0
1745,48.508512,44.572087,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,99,0,1,48.508512 44.572087,1428.0,1942.0,35 stoletova str.         volgograd,"проспект столетова, 35, волгоград, россия, 400080","россия, волгоград, проспект столетова, 35",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,проспект столетова,35,,,,-0.0712532265783099,0
1746,48.723842,44.539532,0,0,0,1,0,0,2,0,36,0,0,0,0,0,1,0,4,4,31,1,1,48.723842 44.539532,1429.0,1942.0,54b lenina av.            volgograd,"проспект имени в.и. ленина, 54, волгоград, россия, 400005","россия, волгоград, проспект имени в.и. ленина, 54",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,проспект имени в.и. ленина,54,,,,-0.0860979970589388,0
1747,48.723842,44.539532,0,0,0,1,0,0,2,0,36,0,0,0,0,0,1,0,4,4,31,1,1,48.723842 44.539532,4420.0,8083.0,"im v.i.lenina pr, 54b  volgograd","проспект имени в.и. ленина, 54, волгоград, россия, 400005","россия, волгоград, проспект имени в.и. ленина, 54",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,проспект имени в.и. ленина,54,,,,0.0887779679901663,0
1748,55.854032,37.475854,0,0,0,0,0,0,0,0,85,0,2,0,0,0,1,1,10,9,34,1,1,55.854032 37.475854,1441.0,1942.0,2a festivalnaya str.      moscow,"фестивальная улица, 2а, москва, россия, 125565","россия, москва, фестивальная улица, 2а",центральный федеральный округ,москва,,,москва,,,фестивальная улица,2а,,,,0.0658862391501843,1
1749,55.819489,37.578271,2,0,0,0,0,0,2,0,63,0,0,0,0,0,1,1,6,13,67,7,1,55.819489 37.578271,1445.0,1942.0,21a yablochkova str.      moscow,"улица яблочкова, 21а, москва, россия, 127322","россия, москва, улица яблочкова, 21а",центральный федеральный округ,москва,,,москва,,,улица яблочкова,21а,,,,0.0319512284335376,1
1750,56.008797,37.200044,1,0,1,0,0,0,0,0,80,0,1,0,1,0,0,0,7,0,25,0,1,56.008797 37.200044,1460.0,1942.0,6a panfilovskiy av.       moscow,"панфиловский проспект, 6а, зеленоград, москва, россия, 124460","россия, москва, зеленоград, панфиловский проспект, 6а",центральный федеральный округ,москва,,,зеленоград,,,панфиловский проспект,6а,,,,0.0547960354690285,0
1751,61.2775,73.365733,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,6,0,38,0,1,61.2775 73.365733,1473.0,1942.0,1 nefteyuganskoe h/w.     surgut,"нефтеюганское шоссе, 1, сургут, ханты-мансийский автономный округ, россия, 628404","россия, ханты-мансийский автономный округ — югра, сургут, нефтеюганское шоссе, 1",уральский федеральный округ,тюменская область,городской округ сургут,,сургут,,,нефтеюганское шоссе,1,,,,9.974661128996902e-05,0
1752,53.51371,49.284146,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,5,31,2,1,53.51371 49.284146,1477.0,1942.0,23 frunze str.            togliatti,"улица фрунзе, 23, тольятти, самарская область, россия, 445027","россия, самарская область, тольятти, улица фрунзе, 23",приволжский федеральный округ,самарская область,городской округ тольятти,,тольятти,,,улица фрунзе,23,,,,0.0187439452987944,0
1753,51.633704,39.231656,3,0,0,0,1,0,0,0,55,0,1,0,0,0,0,0,2,0,39,0,1,51.633704 39.231656,1494.0,1942.0,1d leninskiy av.          voronezh,"ленинский проспект, 1, воронеж, россия, 394029","россия, воронеж, ленинский проспект, 1",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,ленинский проспект,1,,,,-0.0335778158490439,0
1754,48.766837,44.541805,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,50,0,1,48.766837 44.541805,1511.0,1942.0,16a bibliotechnaya str.   volgograd,"библиотечная улица, 16а, волгоград, россия, 400064","россия, волгоград, библиотечная улица, 16а",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,библиотечная улица,16а,,,,0.0171835593821117,0
1755,48.766837,44.541805,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,50,0,1,48.766837 44.541805,7582.0,5478.0,"d. 16a, ul. bibliotechnay volgograd g","библиотечная улица, 16а, волгоград, россия, 400064","россия, волгоград, библиотечная улица, 16а",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,библиотечная улица,16а,,,,-0.060646214615109,0
1756,52.254407,104.33658,2,0,0,0,0,0,0,0,39,0,1,0,1,0,0,0,1,2,39,0,1,52.254407 104.33658,1514.0,1942.0,250/1 baykalskaya str.    irkutsk,"байкальская улица, 250/1, иркутск, россия, 664075","россия, иркутск, байкальская улица, 250/1",сибирский федеральный округ,иркутская область,муниципальное образование иркутск,,иркутск,,,байкальская улица,250/1,,,,0.0111102376972727,0
1757,64.57758,40.506177,0,0,0,0,2,0,2,0,160,8,0,0,2,0,0,0,19,3,92,0,1,64.57758 40.506177,1520.0,1942.0,33 nikolskiy ave          arkhangelsk,"никольский проспект, 33, исторический район соломбала, архангельск, россия, 163020","россия, архангельск, никольский проспект, 33",северо-западный федеральный округ,архангельская область,городской округ архангельск,,архангельск,,,никольский проспект,33,,,,0.0419932961619018,0
1758,64.57758,40.506177,0,0,0,0,2,0,2,0,160,8,0,0,2,0,0,0,19,3,92,0,1,64.57758 40.506177,6946.0,5478.0,"d. 33, pr-kt nikol'skii   arkhangelsk","никольский проспект, 33, исторический район соломбала, архангельск, россия, 163020","россия, архангельск, никольский проспект, 33",северо-западный федеральный округ,архангельская область,городской округ архангельск,,архангельск,,,никольский проспект,33,,,,0.0135873506575173,0
1759,58.003112,56.235884,4,0,0,0,0,3,0,0,53,0,3,0,1,0,0,0,0,6,54,3,1,58.003112 56.235884,1521.0,1942.0,60/1 revolyutsii          perm,"улица революции, 60/1, пермь, россия, 614016","россия, пермь, улица революции, 60/1",приволжский федеральный округ,пермский край,городской округ пермь,,пермь,,,улица революции,60/1,,,,-0.056923969584956,0
1760,55.845855,37.662093,1,0,0,0,0,0,0,0,99,0,5,0,2,0,1,0,1,1,3,1,1,55.845855 37.662093,1532.0,1942.0,211-2 mira av.            moscow,"проспект мира, 211к2, москва, россия, 129226","россия, москва, проспект мира, 211к2",центральный федеральный округ,москва,,,москва,,,проспект мира,211к2,,,,0.0570359093238992,1
1761,55.845855,37.662093,1,0,0,0,0,0,0,0,99,0,5,0,2,0,1,0,1,1,3,1,1,55.845855 37.662093,1533.0,1942.0,211-2 mira av.            moscow,"проспект мира, 211к2, москва, россия, 129226","россия, москва, проспект мира, 211к2",центральный федеральный округ,москва,,,москва,,,проспект мира,211к2,,,,0.0522049446274188,1
1762,56.484839,84.979611,1,0,0,0,0,0,0,0,123,0,1,0,1,0,0,0,8,0,146,0,1,56.484839 84.979611,1537.0,1942.0,13b komsomolskiy av.      tomsk,"комсомольский проспект, 13, томск, россия, 634021","россия, томск, комсомольский проспект, 13",сибирский федеральный округ,томская область,городской округ томск,,томск,,,комсомольский проспект,13,,,,-0.026657259994863,0
1763,56.484839,84.979611,1,0,0,0,0,0,0,0,123,0,1,0,1,0,0,0,8,0,146,0,1,56.484839 84.979611,2642.0,3185.5,"komsomolskij,13b          tomsk","комсомольский проспект, 13, томск, россия, 634021","россия, томск, комсомольский проспект, 13",сибирский федеральный округ,томская область,городской округ томск,,томск,,,комсомольский проспект,13,,,,0.0205200683084867,0
1764,57.840493,28.350812,0,0,0,0,0,0,0,0,22,0,1,0,1,0,0,0,2,1,44,3,1,57.840493 28.350812,1544.0,1942.0,54 truda str.             pskov,"улица труда, 54, псков, россия","россия, псков, улица труда, 54",северо-западный федеральный округ,псковская область,городской округ псков,,псков,,,улица труда,54,,,,0.0266745387875918,0
1765,57.840493,28.350812,0,0,0,0,0,0,0,0,22,0,1,0,1,0,0,0,2,1,44,3,1,57.840493 28.350812,6965.0,5478.0,"d. 54, ul. truda          pskov g","улица труда, 54, псков, россия","россия, псков, улица труда, 54",северо-западный федеральный округ,псковская область,городской округ псков,,псков,,,улица труда,54,,,,-0.008979471686485,0
1766,52.275577,104.305166,0,0,0,0,0,0,0,0,119,0,5,0,6,0,0,0,5,5,136,0,1,52.275577 104.305166,1557.0,1942.0,58/1 sovetskaya str.      irkutsk,"советская улица, 58/1, иркутск, россия, 664047","россия, иркутск, советская улица, 58/1",сибирский федеральный округ,иркутская область,муниципальное образование иркутск,,иркутск,,,советская улица,58/1,,,,-0.0026789705634924,0
1767,55.585174,37.734991,0,0,0,0,1,0,1,0,35,0,1,0,1,0,0,0,1,0,23,0,1,55.585174 37.734991,1562.0,1942.0,7 lenina                  chemdolina,"посёлок совхоза имени ленина, 7, ленинский район, московская область, россия","россия, московская область, ленинский городской округ, посёлок совхоза имени ленина, 7",центральный федеральный округ,московская область,ленинский городской округ,,посёлок совхоза имени ленина,,,,7,,,,0.0164481060780835,0
1768,64.493663,40.708415,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,2,1,121,0,1,64.493663 40.708415,1567.0,1942.0,352 leningradskiy av.     arkhangelsk,"ленинградский проспект, 352, архангельск, россия, 163016","россия, архангельск, ленинградский проспект, 352",северо-западный федеральный округ,архангельская область,городской округ архангельск,,архангельск,,,ленинградский проспект,352,,,,-0.1058189942227283,0
1769,51.608407,46.015006,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,53,0,1,51.608407 46.015006,1579.0,1942.0,48 tarkhova str           saratov,"улица имени с.ф. тархова, 48, саратов, россия","россия, саратов, улица имени с.ф. тархова, 48",приволжский федеральный округ,саратовская область,муниципальное образование саратов,,саратов,,,улица имени с.ф. тархова,48,,,,-0.066528612992181,0
1770,61.768437,34.309095,1,0,0,0,1,0,1,0,43,0,1,0,1,0,0,0,2,2,6,0,1,61.768437 34.309095,1582.0,1942.0,18 drevlyanka str.        petrozavodsk,"улица древлянка, 18, петрозаводск, республика карелия, россия, 185014","россия, республика карелия, петрозаводск, улица древлянка, 18",северо-западный федеральный округ,республика карелия,петрозаводский городской округ,,петрозаводск,,,улица древлянка,18,,,,-0.0741715635356111,0
1771,60.037117,30.321554,2,0,0,0,0,0,0,0,167,0,6,0,3,0,1,1,20,8,36,1,1,60.037117 30.321554,1620.0,1942.0,1a vyborgskoe h/w.        s.-peterburg,"выборгское шоссе, 1, санкт-петербург, россия, 194356","россия, санкт-петербург, выборгское шоссе, 1",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,выборгское шоссе,1,,,,0.0486809398343114,0
1772,60.068754,30.319192,1,0,0,0,0,0,1,0,37,0,0,0,1,0,0,0,0,0,21,0,1,60.068754 30.319192,1629.0,1942.0,162r engelsa av.          s.-peterburg,"проспект энгельса, 162, санкт-петербург, россия","россия, санкт-петербург, проспект энгельса, 162",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,проспект энгельса,162,,,,0.0152183745503832,0
1773,60.068754,30.319192,1,0,0,0,0,0,1,0,37,0,0,0,1,0,0,0,0,0,21,0,1,60.068754 30.319192,1630.0,1942.0,162r engelsa av.          s.-peterburg,"проспект энгельса, 162, санкт-петербург, россия","россия, санкт-петербург, проспект энгельса, 162",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,проспект энгельса,162,,,,-0.1022344586610332,0
1774,59.858634,30.22866,0,0,0,0,0,0,1,0,75,0,1,0,0,0,0,0,15,0,31,1,1,59.858634 30.22866,1656.0,1942.0,31a-1 m.zhukova av.       s.-peterburg,"проспект маршала жукова, 31к1, санкт-петербург, россия, 198332","россия, санкт-петербург, проспект маршала жукова, 31к1",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,проспект маршала жукова,31к1,,,,-0.0207905525337704,0
1775,59.738956,30.622948,0,0,0,0,0,0,1,0,33,0,1,0,2,0,0,0,2,1,25,1,1,59.738956 30.622948,1661.0,1942.0,8a oktyabrskaya str.      kolpino,"октябрьская улица, 8, колпино, санкт-петербург, россия, 196655","россия, санкт-петербург, колпино, октябрьская улица, 8",северо-западный федеральный округ,санкт-петербург,колпинский район,,колпино,,,октябрьская улица,8,,,,-0.015470175307282,0
1776,60.049918,30.352358,0,0,0,0,0,0,0,0,132,0,6,0,0,0,0,0,10,2,42,0,1,60.049918 30.352358,1662.0,1942.0,46/1 prosvesheniya str.   sankt-peterb,"проспект просвещения, 46к1, санкт-петербург, россия, 194352","россия, санкт-петербург, проспект просвещения, 46к1",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,проспект просвещения,46к1,,,,-0.0651359517771246,0
1777,59.828844,30.316111,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,7,0,1,59.828844 30.316111,1671.0,1942.0,17 pulkovskoe h/w.        s.-peterburg,"пулковское шоссе, 17к1, санкт-петербург, россия, 196240","россия, санкт-петербург, пулковское шоссе, 17к1",северо-западный федеральный округ,санкт-петербург,,,санкт-петербург,,,пулковское шоссе,17к1,,,,-0.0671568465086197,0
1778,56.308975,43.987292,4,0,0,1,0,1,1,0,113,0,7,0,0,0,0,0,2,3,47,6,1,56.308975 43.987292,1906.0,3185.5,"b. pokrovskaya ul., 82    n. novgorod","большая покровская улица, 82, нижний новгород, россия, 603022","россия, нижний новгород, большая покровская улица, 82",приволжский федеральный округ,нижегородская область,городской округ нижний новгород,,нижний новгород,,,большая покровская улица,82,,,,-0.1160135122169141,0
1779,56.583158,84.916244,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,13,1,18,0,1,56.583158 84.916244,2053.0,3185.5,"solnechnaja,2 5           seversk","солнечная улица, 2/5, северск, томская область, россия, 636019","россия, томская область, северск, солнечная улица, 2с5",сибирский федеральный округ,томская область,городской округ северск,,северск,,,солнечная улица,2с5,,,,-0.0101744844630349,0
